CIP,C,13	CIP7,C,7	PRIX_F,N,10,0	PRIX_E,N,10,0	FAB_HT_F,N,11,0	FAB_HT_E,N,11,0	TAUX,C,3	DATE_APPLI,D	DATE_JO,D
3400931828693	3182869	0	299	0	176	065	24/03/10	24/03/10
3400931832836	3183283	0	580	0	385	065	01/01/12	
3400931832836	3183283	0	589	0	385	065	07/03/08	06/03/08
3400931836629	3183662	0	318	0	181	065	01/01/12	
3400931836629	3183662	0	306	0	181	065	01/10/10	04/06/10
3400931840640	3184064	0	239	0	120	065	01/01/12	
3400931840640	3184064	0	221	0	120	065	01/11/11	16/09/11
3400931840640	3184064	0	262	0	150	065	09/11/09	22/10/09
3400931840879	3184087	0	506	0	327	065	01/01/12	
3400931840879	3184087	0	508	0	327	065	01/11/11	16/09/11
3400931840879	3184087	0	622	0	409	065	09/11/09	22/10/09
3400931841302	3184130	0	1139	0	800	065	01/12/14	31/10/13
3400931841302	3184130	0	1410	0	1000	065	02/12/13	31/10/13
3400931841302	3184130	0	1410	0	1000	065	01/12/12	31/10/12
3400931841302	3184130	0	1139	0	800	065	01/01/12	
3400931841302	3184130	0	1165	0	800	065	07/03/08	06/03/08
3400931843542	3184354	0	228	0	111	065	01/01/12	
3400931843542	3184354	0	208	0	111	065	07/03/08	06/03/08
3400931843603	3184360	0	291	0	160	065	01/01/12	
3400931843603	3184360	0	276	0	160	065	07/03/08	06/03/08
3400931843832	3184383	0	262	0	138	065	01/01/12	
3400931843832	3184383	0	246	0	138	065	07/03/08	06/03/08
3400931844082	3184408	0	291	0	160	065	01/01/12	
3400931844082	3184408	0	276	0	160	065	07/03/08	06/03/08
3400931844143	3184414	0	362	0	215	065	01/01/12	
3400931844143	3184414	0	353	0	215	065	07/03/08	06/03/08
3400931850984	3185098	0	871	0	523	065	16/02/12	11/01/12
3400931850984	3185098	0	949	0	562	065	01/01/12	
3400931850984	3185098	0	968	0	562	065	22/01/10	21/01/10
3400931851356	3185135	0	606	0	405	065	01/01/12	
3400931851356	3185135	0	617	0	405	065	07/03/08	06/03/08
3400931852247	3185224	0	477	0	305	030	01/01/12	
3400931852247	3185224	0	478	0	305	030	02/05/11	06/04/11
3400931863014	3186301	0	232	0	114	015	01/01/12	
3400931863014	3186301	0	212	0	114	015	01/11/11	12/10/11
3400931863014	3186301	0	212	0	114	030	02/05/11	06/04/11
3400931867265	3186726	0	528	0	344	065	01/01/12	
3400931867265	3186726	0	532	0	344	065	07/03/08	06/03/08
3400931869627	3186962	0	853	0	589	065	01/01/12	
3400931869627	3186962	0	872	0	589	065	07/03/08	06/03/08
3400931878551	3187855	0	371	0	222	065	01/01/12	
3400931878551	3187855	0	362	0	222	065	07/03/08	06/03/08
3400931878612	3187861	0	342	0	200	065	01/01/12	
3400931878612	3187861	0	332	0	200	065	07/03/08	06/03/08
3400931880332	3188033	0	346	0	203	015	01/01/12	
3400931880332	3188033	0	336	0	203	015	17/04/10	16/04/10
3400931886075	3188607	0	337	0	196	030	01/01/12	
3400931886075	3188607	0	326	0	196	030	02/05/11	06/04/11
3400931886365	3188636	0	250	0	128	030	01/01/12	
3400931886365	3188636	0	232	0	128	030	01/06/11	07/06/11
3400931886365	3188636	0	232	0	128	065	07/03/08	06/03/08
3400931886594	3188659	0	289	0	159	030	01/01/12	
3400931886594	3188659	0	275	0	159	030	02/05/11	06/04/11
3400931886945	3188694	0	220	0	105	065	01/01/12	
3400931886945	3188694	0	200	0	105	065	07/03/08	06/03/08
3400931890676	3189067	0	1011	0	706	065	01/01/12	
3400931890676	3189067	0	1035	0	706	065	07/03/08	06/03/08
3400931893639	3189363	0	220	0	105	065	01/01/12	
3400931893639	3189363	0	200	0	105	065	07/03/08	06/03/08
3400931894698	3189469	0	615	0	412	065	01/01/12	
3400931894698	3189469	0	626	0	412	065	07/03/08	06/03/08
3400931895299	3189529	0	232	0	114	065	01/01/12	
3400931895299	3189529	0	212	0	114	065	07/03/08	06/03/08
3400931895930	3189593	0	385	0	233	065	01/01/12	
3400931895930	3189593	0	378	0	233	065	07/03/08	06/03/08
3400931898191	3189819	0	412	0	254	065	01/01/12	
3400931898191	3189819	0	407	0	254	065	07/03/08	06/03/08
3400931899723	3189972	0	423	0	263	065	01/01/12	
3400931899723	3189972	0	419	0	263	065	07/03/08	06/03/08
3400931904786	3190478	0	802	0	552	065	01/01/12	
3400931904786	3190478	0	821	0	552	065	07/03/08	06/03/08
3400931906339	3190633	0	534	0	349	065	01/01/13	11/12/12
3400931906339	3190633	0	614	0	411	065	01/01/12	
3400931906339	3190633	0	625	0	411	065	07/03/08	06/03/08
3400931906568	3190656	0	805	0	554	065	01/01/13	11/12/12
3400931906568	3190656	0	938	0	652	065	01/01/12	
3400931906568	3190656	0	960	0	652	065	07/03/08	06/03/08
3400931908869	3190886	0	600	0	400	065	01/01/12	
3400931908869	3190886	0	610	0	400	065	07/03/08	06/03/08
3400931911999	3191199	0	198	0	88	030	01/01/12	
3400931911999	3191199	0	176	0	88	030	02/05/11	06/04/11
3400931913191	3191319	0	640	0	431	100	01/01/12	
3400931913191	3191319	0	653	0	431	100	07/03/08	06/03/08
3400931914723	3191472	0	2436	0	1489	065	01/07/12	
3400931914723	3191472	0	2323	0	1489	065	16/02/12	11/01/12
3400931914723	3191472	0	2483	0	1601	065	01/01/12	
3400931914723	3191472	0	2536	0	1601	065	22/01/10	21/01/10
3400931919926	3191992	0	1745	0	1247	065	01/01/12	
3400931919926	3191992	0	1786	0	1247	065	07/03/08	06/03/08
3400931921356	3192135	0	654	0	442	065	01/01/12	
3400931921356	3192135	0	668	0	442	065	07/03/08	06/03/08
3400931922537	3192253	0	252	0	130	030	01/01/12	
3400931922537	3192253	0	235	0	130	030	02/05/11	06/04/11
3400931922766	3192276	0	865	0	598	065	01/01/12	
3400931922766	3192276	0	885	0	598	065	06/05/08	15/04/08
3400931923077	3192307	0	439	0	275	030	01/07/14	18/09/13
3400931923077	3192307	0	467	0	297	030	01/01/14	18/09/13
3400931923077	3192307	0	498	0	321	030	01/01/12	
3400931923077	3192307	0	500	0	321	030	02/05/11	06/04/11
3400931923138	3192313	0	746	0	510	030	01/07/14	18/09/13
3400931923138	3192313	0	801	0	551	030	01/01/14	18/09/13
3400931923138	3192313	0	862	0	596	030	01/01/12	
3400931923138	3192313	0	882	0	596	030	02/05/11	06/04/11
3400931927501	3192750	0	360	0	214	065	01/04/12	20/12/11
3400931927501	3192750	0	429	0	267	065	01/01/12	
3400931927501	3192750	0	425	0	267	065	07/03/08	06/03/08
3400931927679	3192767	0	905	0	628	065	01/04/12	20/12/11
3400931927679	3192767	0	1118	0	785	065	01/01/12	
3400931927679	3192767	0	1144	0	785	065	07/03/08	06/03/08
3400931927969	3192796	0	264	0	139	065	01/01/12	
3400931927969	3192796	0	247	0	139	065	07/03/08	06/03/08
3400931929390	3192939	0	431	0	269	030	01/01/12	
3400931929390	3192939	0	428	0	269	030	02/05/11	06/04/11
3400931934653	3193465	0	687	0	467	065	01/01/12	
3400931934653	3193465	0	703	0	467	065	07/03/08	06/03/08
3400931935605	3193560	0	555	0	365	065	01/01/12	
3400931935605	3193560	0	561	0	365	065	07/03/08	06/03/08
3400931939047	3193904	0	1928	0	1328	065	01/12/13	24/09/13
3400931939047	3193904	0	2113	0	1464	065	01/07/12	19/06/12
3400931939047	3193904	0	2039	0	1464	065	01/03/12	01/03/12
3400931939047	3193904	0	2211	0	1591	065	01/01/12	
3400931939047	3193904	0	2264	0	1591	065	01/01/11	21/10/10
3400931939337	3193933	0	789	0	542	065	01/01/12	
3400931939337	3193933	0	807	0	542	065	07/03/08	06/03/08
3400931941057	3194105	0	305	0	171	030	01/01/12	
3400931941057	3194105	0	292	0	171	030	02/05/11	06/04/11
3400931942009	3194200	0	915	0	635	015	01/01/12	
3400931942009	3194200	0	936	0	635	015	17/04/10	16/04/10
3400931947080	3194708	0	223	0	107	065	01/01/12	
3400931947080	3194708	0	203	0	107	065	07/03/08	06/03/08
3400931949152	3194915	0	503	0	325	065	01/01/12	
3400931949152	3194915	0	506	0	325	065	07/03/08	06/03/08
3400931950790	3195079	0	201	0	90	065	01/01/12	
3400931950790	3195079	0	179	0	90	065	07/03/08	06/03/08
3400931950851	3195085	0	243	0	123	065	01/01/12	
3400931950851	3195085	0	225	0	123	065	07/03/08	06/03/08
3400931950912	3195091	0	247	0	126	065	01/01/12	
3400931950912	3195091	0	229	0	126	065	07/03/08	06/03/08
3400931951391	3195139	0	287	0	157	065	01/01/12	
3400931951391	3195139	0	272	0	157	065	07/03/08	06/03/08
3400931952343	3195234	0	195	0	86	065	01/01/12	
3400931952343	3195234	0	174	0	86	065	07/03/08	06/03/08
3400931952404	3195240	0	198	0	88	065	01/01/12	
3400931952404	3195240	0	176	0	88	065	07/03/08	06/03/08
3400931952572	3195257	0	265	0	140	065	01/01/12	
3400931952572	3195257	0	249	0	140	065	07/03/08	06/03/08
3400931971092	3197109	0	360	0	214	065	01/01/13	18/12/12
3400931971092	3197109	0	409	0	252	065	01/01/12	
3400931971092	3197109	0	404	0	252	065	07/03/08	06/03/08
3400931972273	3197227	0	2976	0	2109	065	01/12/13	24/09/13
3400931972273	3197227	0	3270	0	2325	065	01/07/12	19/06/12
3400931972273	3197227	0	3200	0	2325	065	01/03/12	01/03/12
3400931972273	3197227	0	3441	0	2527	065	01/01/12	
3400931972273	3197227	0	3515	0	2527	065	01/01/11	21/10/10
3400931974116	3197411	0	215	0	116	015	28/07/10	27/07/10
3400931977308	3197730	0	225	0	123	030	02/05/11	06/04/11
3400931981558	3198155	0	441	0	277	015	01/01/12	
3400931981558	3198155	0	439	0	277	015	17/04/10	16/04/10
3400931981909	3198190	0	225	0	109	065	01/01/12	
3400931981909	3198190	0	206	0	109	065	07/03/08	06/03/08
3400931983569	3198356	0	215	0	101	030	01/01/12	
3400931983569	3198356	0	194	0	101	030	02/05/11	06/04/11
3400931984399	3198439	0	380	0	229	065	01/01/12	
3400931984399	3198439	0	372	0	229	065	07/03/08	06/03/08
3400931985051	3198505	0	666	0	451	015	01/01/12	
3400931985051	3198505	0	681	0	451	015	17/04/10	16/04/10
3400931986522	3198652	0	580	0	385	065	01/01/12	
3400931986522	3198652	0	589	0	385	065	07/03/08	06/03/08
3400931988762	3198876	0	798	0	549	065	01/03/12	06/03/12
3400931988762	3198876	0	985	0	687	065	01/01/12	
3400931988762	3198876	0	1008	0	687	065	01/01/11	21/10/10
3400931993674	3199367	0	2246	0	1565	065	01/07/12	19/06/12
3400931993674	3199367	0	2176	0	1565	065	01/03/12	06/03/12
3400931993674	3199367	0	2703	0	1954	065	01/01/12	
3400931993674	3199367	0	2768	0	1954	065	01/01/11	21/10/10
3400931994046	3199404	0	356	0	211	030	01/01/12	
3400931994046	3199404	0	347	0	211	030	02/05/11	06/04/11
3400931994107	3199410	0	547	0	359	030	01/01/12	
3400931994107	3199410	0	553	0	359	030	02/05/11	06/04/11
3400932005093	3200509	0	547	0	359	065	01/01/12	
3400932005093	3200509	0	553	0	359	065	07/03/08	06/03/08
3400932008056	3200805	0	1053	0	737	065	01/01/12	
3400932008056	3200805	0	1078	0	737	065	07/03/08	06/03/08
3400932008865	3200886	0	212	0	99	065	01/01/12	
3400932008865	3200886	0	192	0	99	065	07/03/08	06/03/08
3400932009756	3200975	0	1129	0	793	065	01/01/12	
3400932009756	3200975	0	1156	0	793	065	07/03/08	06/03/08
3400932010707	3201070	0	417	0	258	065	01/01/12	
3400932010707	3201070	0	412	0	258	065	07/03/08	06/03/08
3400932014668	3201466	0	488	0	313	065	01/01/12	
3400932014668	3201466	0	489	0	313	065	07/03/08	06/03/08
3400932015269	3201526	0	614	0	411	065	01/01/12	
3400932015269	3201526	0	625	0	411	065	07/03/08	06/03/08
3400932018390	3201839	0	574	0	380	065	01/01/12	
3400932018390	3201839	0	582	0	380	065	07/03/08	06/03/08
3400932018802	3201880	0	242	0	122	065	01/01/12	
3400932018802	3201880	0	224	0	122	065	07/03/08	06/03/08
3400932021581	3202158	0	389	0	236	065	01/01/12	
3400932021581	3202158	0	382	0	236	065	07/03/08	06/03/08
3400932022533	3202253	0	495	0	319	030	01/01/12	
3400932022533	3202253	0	497	0	319	030	02/05/11	06/04/11
3400932022762	3202276	0	465	0	295	030	01/01/12	
3400932022762	3202276	0	464	0	295	030	02/05/11	06/04/11
3400932026326	3202632	0	266	0	141	065	01/01/12	
3400932026326	3202632	0	250	0	141	065	07/03/08	06/03/08
3400932026494	3202649	0	580	0	385	065	01/01/12	
3400932026494	3202649	0	589	0	385	065	07/03/08	06/03/08
3400932026555	3202655	0	589	0	392	065	01/01/12	
3400932026555	3202655	0	599	0	392	065	07/03/08	06/03/08
3400932029396	3202939	0	381	0	230	015	01/01/12	
3400932029396	3202939	0	374	0	230	015	17/04/10	16/04/10
3400932029808	3202980	0	332	0	192	030	19/10/12	18/10/12
3400932029808	3202980	0	377	0	227	030	01/07/12	10/05/12
3400932029808	3202980	0	409	0	252	030	01/01/12	
3400932029808	3202980	0	404	0	252	030	02/05/11	06/04/11
3400932030927	3203092	0	291	0	160	065	01/01/12	
3400932030927	3203092	0	276	0	160	065	07/03/08	06/03/08
3400932031238	3203123	0	364	0	217	065	01/01/12	
3400932031238	3203123	0	356	0	217	065	07/03/08	06/03/08
3400932031696	3203169	0	2267	0	1632	065	15/01/14	14/01/14
3400932031696	3203169	0	1755	0	1255	065	01/01/12	
3400932031696	3203169	0	1797	0	1255	065	07/03/08	06/03/08
3400932040681	3204068	0	265	0	140	065	01/01/12	
3400932040681	3204068	0	249	0	140	065	07/03/08	06/03/08
3400932043293	3204329	0	225	0	109	065	01/07/12	26/04/12
3400932043293	3204329	0	241	0	121	065	01/01/12	
3400932043293	3204329	0	222	0	121	065	07/03/08	06/03/08
3400932043705	3204370	0	912	0	633	030	01/01/12	
3400932043705	3204370	0	933	0	633	030	02/05/11	06/04/11
3400932045884	3204588	0	208	0	96	065	01/01/12	
3400932045884	3204588	0	187	0	96	065	07/03/08	06/03/08
3400932045945	3204594	0	282	0	153	065	01/01/12	
3400932045945	3204594	0	267	0	153	065	07/03/08	06/03/08
3400932046546	3204654	0	383	0	232	015	01/01/12	
3400932046546	3204654	0	376	0	232	015	17/04/10	16/04/10
3400932049509	3204950	0	311	0	185	065	07/03/08	06/03/08
3400932050567	3205056	0	426	0	265	030	01/01/12	
3400932050567	3205056	0	422	0	265	030	02/05/11	06/04/11
3400932051168	3205116	0	233	0	115	065	01/01/12	
3400932051168	3205116	0	214	0	115	065	07/03/08	06/03/08
3400932051687	3205168	0	600	0	0	030	02/05/11	
3400932054411	3205441	0	477	0	305	030	01/01/12	
3400932054411	3205441	0	478	0	305	030	02/05/11	06/04/11
3400932057771	3205777	0	282	0	153	065	01/01/12	
3400932057771	3205777	0	267	0	153	065	07/03/08	06/03/08
3400932059324	3205932	0	600	0	400	100	01/03/14	30/01/14
3400932059324	3205932	0	840	0	580	100	01/01/12	
3400932059324	3205932	0	860	0	580	100	07/03/08	06/03/08
3400932061105	3206110	0	345	0	202	030	01/01/15	19/12/13
3400932061105	3206110	0	359	0	213	030	01/01/14	19/12/13
3400932061105	3206110	0	373	0	224	030	01/01/12	18/11/11
3400932061105	3206110	0	419	0	263	030	02/05/11	06/04/11
3400932070268	3207026	0	391	0	238	015	01/01/12	
3400932070268	3207026	0	385	0	238	015	18/06/10	17/06/10
3400932070619	3207061	0	642	0	433	065	01/01/12	
3400932070619	3207061	0	656	0	433	065	07/03/08	06/03/08
3400932073511	3207351	0	443	0	264	030	01/01/12	
3400932073511	3207351	0	439	0	264	030	02/05/11	06/04/11
3400932082506	3208250	0	337	0	196	065	01/01/12	
3400932082506	3208250	0	326	0	196	065	07/03/08	06/03/08
3400932095513	3209551	0	365	0	218	015	01/03/12	29/02/12
3400932095513	3209551	0	413	0	255	015	01/01/12	
3400932095513	3209551	0	408	0	255	015	17/04/10	16/04/10
3400932096862	3209686	0	349	0	205	015	01/01/12	
3400932096862	3209686	0	339	0	205	015	17/04/10	16/04/10
3400932102938	3210293	0	235	0	117	065	01/01/12	
3400932102938	3210293	0	217	0	117	065	07/03/08	06/03/08
3400932106431	3210643	0	332	0	184	030	01/01/12	
3400932106431	3210643	0	320	0	184	030	02/05/11	06/04/11
3400932111053	3211105	0	183	0	76	065	01/01/12	
3400932111053	3211105	0	160	0	76	065	07/03/08	06/03/08
3400932111282	3211128	0	220	0	105	065	01/01/12	
3400932111282	3211128	0	200	0	105	065	07/03/08	06/03/08
3400932121458	3212145	0	410	0	253	065	01/01/12	
3400932121458	3212145	0	406	0	253	065	07/03/08	06/03/08
3400932129904	3212990	0	614	0	411	065	01/01/12	
3400932129904	3212990	0	625	0	411	065	07/03/08	06/03/08
3400932131853	3213185	0	871	0	523	065	16/02/12	11/01/12
3400932131853	3213185	0	949	0	562	065	01/01/12	
3400932131853	3213185	0	968	0	562	065	22/01/10	21/01/10
3400932132805	3213280	0	858	0	593	065	01/01/12	
3400932132805	3213280	0	878	0	593	065	07/03/08	06/03/08
3400932135936	3213593	0	428	0	269	030	02/05/11	06/04/11
3400932136018	3213601	0	2436	0	1489	065	01/07/12	
3400932136018	3213601	0	2323	0	1489	065	16/02/12	11/01/12
3400932136018	3213601	0	2483	0	1601	065	01/01/12	
3400932136018	3213601	0	2536	0	1601	065	22/01/10	21/01/10
3400932136827	3213682	0	1398	0	991	100	01/01/12	
3400932136827	3213682	0	1431	0	991	100	07/03/08	06/03/08
3400932140329	3214032	0	500	0	0	065	01/07/06	
3400932141159	3214115	0	282	0	153	065	01/01/12	
3400932141159	3214115	0	267	0	153	065	07/03/08	06/03/08
3400932147762	3214776	0	414	0	256	065	01/01/12	
3400932147762	3214776	0	410	0	256	065	07/03/08	06/03/08
3400932149544	3214954	0	769	0	527	015	01/01/12	
3400932149544	3214954	0	786	0	527	015	17/04/10	16/04/10
3400932149605	3214960	0	555	0	365	030	01/01/12	
3400932149605	3214960	0	561	0	365	030	02/05/11	06/04/11
3400932150144	3215014	0	305	0	171	065	01/01/12	
3400932150144	3215014	0	292	0	171	065	07/03/08	06/03/08
3400932150434	3215043	0	365	0	218	065	01/01/12	
3400932150434	3215043	0	357	0	218	065	07/03/08	06/03/08
3400932153565	3215356	0	248	0	127	065	01/01/12	
3400932153565	3215356	0	231	0	127	065	07/03/08	06/03/08
3400932155286	3215528	0	600	0	400	030	01/01/12	
3400932155286	3215528	0	610	0	400	030	02/05/11	06/04/11
3400932156009	3215600	0	659	0	446	030	01/01/12	
3400932156009	3215600	0	674	0	446	030	02/05/11	06/04/11
3400932156177	3215617	0	1301	0	920	030	01/01/12	
3400932156177	3215617	0	1332	0	920	030	02/05/11	06/04/11
3400932160549	3216054	0	565	0	373	065	01/01/12	
3400932160549	3216054	0	572	0	373	065	07/03/08	06/03/08
3400932161201	3216120	0	225	0	109	065	01/01/12	
3400932161201	3216120	0	206	0	109	065	07/03/08	06/03/08
3400932167234	3216723	0	439	0	275	015	01/01/12	
3400932167234	3216723	0	436	0	275	015	17/04/10	16/04/10
3400932171194	3217119	0	190	0	82	065	01/01/12	
3400932171194	3217119	0	168	0	82	065	07/03/08	06/03/08
3400932171255	3217125	0	252	0	130	065	01/01/12	
3400932171255	3217125	0	235	0	130	065	07/03/08	06/03/08
3400932172085	3217208	0	292	0	161	065	01/01/12	
3400932172085	3217208	0	278	0	161	065	07/03/08	06/03/08
3400932172146	3217214	0	292	0	161	065	01/01/12	
3400932172146	3217214	0	278	0	161	065	07/03/08	06/03/08
3400932177929	3217792	0	471	0	300	065	01/01/12	
3400932177929	3217792	0	471	0	300	065	07/03/08	06/03/08
3400932179060	3217906	0	257	0	134	030	01/01/12	
3400932179060	3217906	0	240	0	134	030	02/05/11	06/04/11
3400932180011	3218001	0	265	0	140	065	01/01/12	
3400932180011	3218001	0	249	0	140	065	07/03/08	06/03/08
3400932184323	3218432	0	2630	0	1900	065	01/01/12	
3400932184323	3218432	0	2693	0	1900	065	07/03/08	06/03/08
3400932185962	3218596	0	587	0	390	015	01/01/12	
3400932185962	3218596	0	596	0	390	015	17/04/10	16/04/10
3400932187683	3218768	0	804	0	553	065	01/01/12	
3400932187683	3218768	0	822	0	553	065	07/03/08	06/03/08
3400932189465	3218946	0	349	0	205	065	01/01/12	
3400932189465	3218946	0	339	0	205	065	07/03/08	06/03/08
3400932189694	3218969	0	349	0	205	065	01/01/12	
3400932189694	3218969	0	339	0	205	065	07/03/08	06/03/08
3400932189984	3218998	0	888	0	615	030	01/01/12	
3400932189984	3218998	0	908	0	615	030	02/05/11	06/04/11
3400932190294	3219029	0	349	0	205	065	01/01/12	
3400932190294	3219029	0	339	0	205	065	07/03/08	06/03/08
3400932192946	3219294	0	367	0	219	065	01/01/12	
3400932192946	3219294	0	358	0	219	065	07/03/08	06/03/08
3400932194438	3219443	0	380	0	229	065	01/01/12	
3400932194438	3219443	0	372	0	229	065	07/03/08	06/03/08
3400932194728	3219472	0	349	0	205	015	01/01/12	
3400932194728	3219472	0	339	0	205	015	17/04/10	16/04/10
3400932197040	3219704	0	277	0	149	065	01/01/12	
3400932197040	3219704	0	261	0	149	065	07/03/08	06/03/08
3400932197569	3219756	0	405	0	249	015	01/01/12	
3400932197569	3219756	0	400	0	249	015	17/04/10	16/04/10
3400932200672	3220067	0	190	0	82	065	01/01/12	
3400932200672	3220067	0	168	0	82	065	07/03/08	06/03/08
3400932200733	3220073	0	389	0	236	065	01/01/12	
3400932200733	3220073	0	382	0	236	065	07/03/08	06/03/08
3400932201853	3220185	0	444	0	279	015	01/01/12	
3400932201853	3220185	0	442	0	279	015	17/04/10	16/04/10
3400932205066	3220506	0	849	0	586	030	01/01/12	
3400932205066	3220506	0	868	0	586	030	02/05/11	06/04/11
3400932207718	3220771	0	1121	0	787	065	01/01/12	
3400932207718	3220771	0	1147	0	787	065	07/03/08	06/03/08
3400932208029	3220802	0	2611	0	1886	065	01/01/12	
3400932208029	3220802	0	2674	0	1886	065	07/03/08	06/03/08
3400932209378	3220937	0	573	0	379	065	01/01/12	
3400932209378	3220937	0	581	0	379	065	07/03/08	06/03/08
3400932213979	3221397	0	254	0	144	015	17/04/10	16/04/10
3400932214341	3221434	0	320	0	183	030	01/01/12	
3400932214341	3221434	0	308	0	183	030	02/05/11	06/04/11
3400932218363	3221836	0	636	0	428	015	01/01/12	
3400932218363	3221836	0	649	0	428	015	17/04/10	16/04/10
3400932223046	3222304	0	458	0	290	030	01/01/12	
3400932223046	3222304	0	457	0	290	030	02/05/11	06/04/11
3400932223565	3222356	0	344	0	201	065	01/01/12	
3400932223565	3222356	0	333	0	201	065	07/03/08	06/03/08
3400932223626	3222362	0	344	0	201	065	01/01/12	
3400932223626	3222362	0	333	0	201	065	07/03/08	06/03/08
3400932223794	3222379	0	344	0	201	065	01/01/12	
3400932223794	3222379	0	333	0	201	065	07/03/08	06/03/08
3400932225637	3222563	0	541	0	354	065	01/01/12	
3400932225637	3222563	0	546	0	354	065	07/03/08	06/03/08
3400932226528	3222652	0	850	0	587	015	01/01/12	
3400932226528	3222652	0	869	0	587	015	17/04/10	16/04/10
3400932226757	3222675	0	360	0	214	065	01/01/13	18/12/12
3400932226757	3222675	0	409	0	252	065	01/01/12	
3400932226757	3222675	0	404	0	252	065	07/03/08	06/03/08
3400932227358	3222735	0	468	0	298	015	01/01/12	
3400932227358	3222735	0	468	0	298	015	17/04/10	16/04/10
3400932227419	3222741	0	965	0	672	015	01/01/12	
3400932227419	3222741	0	987	0	672	015	17/04/10	16/04/10
3400932227709	3222770	0	619	0	415	065	01/01/12	
3400932227709	3222770	0	631	0	415	065	07/03/08	06/03/08
3400932229130	3222913	0	923	0	641	065	01/01/12	
3400932229130	3222913	0	944	0	641	065	07/03/08	06/03/08
3400932229598	3222959	0	340	0	198	065	01/01/12	
3400932229598	3222959	0	329	0	198	065	07/03/08	06/03/08
3400932234790	3223479	0	293	0	162	065	01/01/12	
3400932234790	3223479	0	279	0	162	065	07/03/08	06/03/08
3400932234851	3223485	0	641	0	432	065	01/01/12	
3400932234851	3223485	0	654	0	432	065	07/03/08	06/03/08
3400932234912	3223491	0	373	0	224	065	01/01/12	
3400932234912	3223491	0	365	0	224	065	07/03/08	06/03/08
3400932238873	3223887	0	408	0	251	065	01/01/12	
3400932238873	3223887	0	403	0	251	065	07/03/08	06/03/08
3400932239535	3223953	0	220	0	105	030	01/01/12	
3400932239535	3223953	0	200	0	105	030	01/08/11	20/07/11
3400932239535	3223953	0	200	0	105	065	07/03/08	06/03/08
3400932239764	3223976	0	401	0	246	065	01/01/12	
3400932239764	3223976	0	396	0	246	065	07/03/08	06/03/08
3400932239993	3223999	0	439	0	275	065	01/01/12	
3400932239993	3223999	0	436	0	275	065	07/03/08	06/03/08
3400932240883	3224088	0	1369	0	970	065	01/01/12	
3400932240883	3224088	0	1401	0	970	065	07/03/08	06/03/08
3400932241484	3224148	0	555	0	365	065	01/01/12	
3400932241484	3224148	0	561	0	365	065	07/03/08	06/03/08
3400932242436	3224243	0	1017	0	710	065	01/01/12	
